category,url
60.03) Veterinary Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90234
60.0301) Veterinary Anesthesiology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90235
60.0302) Veterinary Dentistry Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90236
60.0303) Veterinary Dermatology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90237
60.0304) Veterinary Emergency and Critical Care Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90238
60.0305) Veterinary Internal Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90239
60.0306) Laboratory Animal Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90240
60.0307) Veterinary Microbiology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90241
60.0308) Veterinary Nutrition Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90242
60.0309) Veterinary Ophthalmology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90243
60.0310) Veterinary Pathology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90244
60.0311) Veterinary Practice Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90245
60.0312) Veterinary Preventive Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90246
60.0313) Veterinary Radiology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90247
60.0314) Veterinary Surgery Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90248
60.0315) Theriogenology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90249
60.0316) Veterinary Toxicology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90250
60.0317) Zoological Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90251
60.0318) Poultry Veterinarian Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91329
60.0319) Veterinary Behaviorist Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91330
60.0320) Veterinary Clinical Pharmacology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91331
"60.0399) Veterinary Residency/Fellowship Program, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90252
60.07) Nurse Practitioner Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92909
"60.0701) Nurse Practitioner Residency/Fellowship Program, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93090
60.0702) Combined Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93091
60.0703) Acute Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93092
60.0704) Adult/Gerontology Acute Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93093
60.0705) Adult/Gerontology Critical Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93094
60.0706) Cardiology/Cardiovascular Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93095
60.0707) Clinical Informatics Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93096
60.0708) Dermatology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93097
60.0709) Developmental and Behavioral Pediatrics Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93098
60.0710) Diabetes Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93099
60.0711) Emergency Medicine Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93100
60.0712) Endocrinology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93101
60.0713) Family Medicine Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93102
60.0714) Gastroenterology and Hepatology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93103
60.0715) Gastroenterology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93104
60.0716) Genetics Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93105
60.0717) Gerontology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93106
60.0718) Global Health Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93107
60.0719) Hematology-Oncology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93108
60.0720) Hepatology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93109
60.0721) Home-Based Primary Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93110
60.0722) Hospice and Palliative Medicine Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93111
60.0723) Hospital Medicine Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93112
60.0724) Infectious Diseases Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93113
60.0725) Neonatal Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93114
60.0726) Nephrology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93115
60.0727) Neurology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93116
60.0728) Neuroscience Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93117
60.0729) Obstetrics and Gynecology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93118
60.0730) Occupational Health Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93119
60.0731) Orthopedic Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93120
60.0732) Orthopedic Surgery Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93121
60.0733) Pain Management Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93122
60.0734) Palliative Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93123
60.0735) Pediatric Hematology-Oncology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93124
60.0736) Pediatric Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93125
60.0737) Pediatric Rehabilitation Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93126
60.0738) Psychiatric/Mental Health Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93127
60.0739) Public/Community Health Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93128
60.0740) Pulmonary Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93129
60.0741) Rheumatology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93130
60.0742) Rural Health Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93131
60.0743) Sleep Medicine Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93132
60.0744) Surgical and Critical Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93133
60.0745) Surgical Wound and Reconstruction Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93134
60.0746) Transplantation Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93135
60.0747) Trauma and Critical Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93136
60.0748) Urgent Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93137
60.0749) Urology Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93138
60.0750) Women's Health Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93139
60.0751) Wound Care Nurse Practitioner Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93140
"60.0799) Nurse Practitioner Residency/Fellowship Program, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92905
60.08) Pharmacy Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92904
"60.0801) Pharmacy Residency/Fellowship Program, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93141
60.0802) Combined Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93142
60.0803) Ambulatory Care Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93143
60.0804) Cardiology Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93144
60.0805) Clinical Pharmacogenomics Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93145
60.0806) Community/Community-Based Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93146
60.0807) Corporate Pharmacy Leadership Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93147
60.0808) Critical Care Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93148
60.0809) Drug Information Pharmacy Residency/Fellowship Program,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93149
60.0810) Emergency Medicine Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93150
60.0811) Family Medicine Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93151
60.0812) Geriatric Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93152
60.0813) Health System Medication Management Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93153
60.0814) Health System Pharmacy Administration and Leadership Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93154
60.0815) Infectious Diseases Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93155
60.0816) Internal Medicine Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93156
60.0817) Investigational Drugs and Research Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93157
60.0818) Managed Care Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93158
60.0819) Medication Systems and Operations Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93159
60.0820) Medication-Use Safety Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93160
60.0821) Neonatal Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93161
60.0822) Nephrology Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93162
60.0823) Neurology Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93163
60.0824) Nuclear Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93164
60.0825) Nutrition Support Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93165
60.0826) Oncology Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93166
60.0827) Palliative Care/Pain Management Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93167
60.0828) Pediatric Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93168
60.0829) Pharmacotherapy Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93169
60.0830) Pharmacy Informatics Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93170
60.0831) Psychiatric Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93171
60.0832) Transplantation Pharmacy Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93172
"60.0899) Pharmacy Residency Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92939
60.09) Physician Assistant Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92908
"60.0901) Physician Assistant Residency/Fellowship Program, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93065
60.0902) Combined Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93197
60.0903) Acute Care Medicine Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93066
60.0904) Acute Care Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93067
60.0905) Cardiology Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93068
60.0906) Cardiothoracic Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93069
60.0907) Critical Care Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93070
60.0908) Critical Care and Trauma Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93071
60.0909) Emergency Medicine Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93072
60.0910) ENT Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93073
60.0911) Family Medicine Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93079
60.0912) Geriatrics Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93074
60.0913) Hematology-Oncology Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93075
60.0914) Hepatobiliary Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93076
60.0915) Hospitalist Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93077
60.0916) Neurosurgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93078
60.0917) Orthopedic Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93080
60.0918) Pediatric Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93081
60.0919) Transplant Surgery Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93082
60.0920) Urology Physician Assistant Residency/Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93083
"60.0999) Physician Assistant Residency/Fellowship Program, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92940
"60.99) Health Professions Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92941
"60.9999) Health Professions Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92942
61) MEDICAL RESIDENCY/FELLOWSHIP PROGRAMS.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91878
61.01) Combined Medical Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91879
"61.0101) Combined Medical Residency/Fellowship Program, General.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93064
61.0102) Diagnostic Radiology/Nuclear Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93023
61.0103) Emergency Medicine/Anesthesiology Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93024
61.0104) Family Medicine/Emergency Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93025
61.0105) Family Medicine/Osteopathic Neuromusculoskeletal Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93026
61.0106) Family Medicine/Preventive Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93027
61.0107) Family Medicine/Psychiatry Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93028
61.0108) Internal Medicine/Anesthesiology Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93029
61.0109) Internal Medicine/Dermatology Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93030
61.0110) Internal Medicine/Emergency Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93031
61.0111) Internal Medicine/Emergency Medicine/Critical Care Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93032
61.0112) Internal Medicine/Family Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93033
61.0113) Internal Medicine/Medical Genetics and Genomics Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93034
61.0114) Internal Medicine/Neurology Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93035
61.0115) Internal Medicine/Pediatrics Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93036
61.0116) Internal Medicine/Preventive Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93037
61.0117) Internal Medicine/Psychiatry Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93038
61.0118) Medical Genetics and Genomics/Maternal-Fetal Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93039
61.0119) Pediatrics/Anesthesiology Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93040
61.0120) Pediatrics/Emergency Medicine Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93041
61.0121) Pediatrics/Medical Genetics and Genomics Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93042
61.0122) Pediatrics/Physical Medicine & Rehabilitation Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93043
61.0123) Pediatrics/Psychology/Child-Adolescent Psychology Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93044
61.0124) Psychiatry/Neurology Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93045
61.0125) Reproductive Endocrinology and Infertility/Medical Genetics and Genomics Combined Specialty Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93046
"61.0199) Combined Medical Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92891
61.02) Multiple-Pathway Medical Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91880
61.0202) Critical Care Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90182
61.0203) Geriatric Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90193
61.0204) Health Policy Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92975
61.0205) Hospice and Palliative Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91352
61.0206) Integrative Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92969
61.0207) Medical Education Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92971
61.0208) Medical Toxicology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91358
61.0209) Neuromuscular Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91361
61.0210) Pain Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91365
61.0211) Simulation Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92972
61.0212) Sleep Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91381
61.0213) Sports Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90230
61.0214) Surgery of the Hand Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90194
61.0215) Telemedicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92973
61.0216) Undersea and Hyperbaric Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91385
61.0217) Wilderness Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92970
61.0218) Women's Health Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92974
"61.0299) Multiple-Pathway Medical Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92013
61.03) Allergy and Immunology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91881
61.0301) Allergy and Immunology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90175
"61.0399) Allergy and Immunology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=93021
61.04) Anesthesiology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91883
61.0401) Anesthesiology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90176
"61.0499) Anesthesiology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92911
61.05) Dermatology Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91884
61.0501) Dermatology Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90184
61.0502) Dermatopathology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90185
61.0503) Pediatric Dermatology Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91367
"61.0599) Dermatology Residency/Fellowship Programs, Other.",https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92912
61.06) Emergency Medicine Residency/Fellowship Programs.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=91885
61.0601) Emergency Medicine Residency Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=90187
61.0602) Disaster Medicine Fellowship Program.,https://nces.ed.gov/ipeds/cipcode/cipdetail.aspx?y=56&cipid=92976
